Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-104986,2024-06-05,2024-06-07,Standard Class,CUST-1662,Consumer,North,Manchester,Office Supplies,Paper,3,51.85,0.2,124.44,17.95
ORD-104072,2024-06-06,2024-06-10,Second Class,CUST-1359,Home Office,East,Ipswich,Furniture,Furnishings,2,590.21,0.3,826.29,-69.23
ORD-104173,2024-06-06,2024-06-11,Standard Class,CUST-1158,Corporate,North,Leeds,Furniture,Furnishings,2,232.63,0.1,418.73,-27.8
ORD-100652,2024-06-06,2024-06-09,Standard Class,CUST-2215,Consumer,East,Ipswich,Office Supplies,Paper,1,100.07,0.1,90.06,17.22
ORD-100348,2024-06-06,2024-06-09,Standard Class,CUST-1339,Corporate,South,Southampton,Office Supplies,Storage,3,5.95,0.0,17.85,5.07
ORD-104755,2024-06-06,2024-06-10,Standard Class,CUST-1268,Corporate,East,Cambridge,Technology,Accessories,3,863.63,0.15,2202.26,374.0
ORD-104443,2024-06-06,2024-06-09,Standard Class,CUST-1536,Home Office,South,Southampton,Technology,Accessories,1,1687.97,0.2,1350.38,153.6
ORD-105681,2024-06-07,2024-06-11,Second Class,CUST-2370,Corporate,Central,Nottingham,Technology,Machines,1,817.46,0.0,817.46,147.0
ORD-104389,2024-06-07,2024-06-10,Second Class,CUST-1215,Corporate,West,Cardiff,Technology,Machines,1,167.87,0.0,167.87,2.6
ORD-100119,2024-06-07,2024-06-09,First Class,CUST-1886,Consumer,East,Cambridge,Technology,Copiers,2,102.06,0.15,173.5,33.06
ORD-105039,2024-06-07,2024-06-10,Second Class,CUST-2445,Consumer,East,Cambridge,Office Supplies,Binders,3,80.16,0.4,144.29,-20.23
ORD-103939,2024-06-07,2024-06-14,Standard Class,CUST-2151,Consumer,East,Peterborough,Office Supplies,Paper,4,71.92,0.0,287.68,43.97
ORD-104033,2024-06-07,2024-06-09,Same Day,CUST-1841,Consumer,North,Leeds,Technology,Phones,3,944.19,0.2,2266.06,55.71
ORD-104713,2024-06-07,2024-06-10,Standard Class,CUST-1809,Corporate,North,Sheffield,Office Supplies,Storage,1,116.21,0.2,92.97,4.65
ORD-103263,2024-06-07,2024-06-13,Second Class,CUST-2457,Corporate,South,Brighton,Furniture,Bookcases,3,672.17,0.2,1613.21,93.7
ORD-106096,2024-06-07,2024-06-11,Standard Class,CUST-1407,Corporate,North,Newcastle,Office Supplies,Storage,1,93.28,0.1,83.95,19.74
ORD-105276,2024-06-09,2024-06-13,First Class,CUST-1100,Corporate,Central,Nottingham,Furniture,Bookcases,6,657.81,0.15,3354.83,240.45
ORD-102471,2024-06-09,2024-06-12,Standard Class,CUST-1233,Consumer,North,Sheffield,Technology,Phones,1,1391.12,0.0,1391.12,127.01
ORD-104794,2024-06-09,2024-06-15,Standard Class,CUST-1113,Consumer,South,Portsmouth,Office Supplies,Storage,3,65.38,0.3,137.3,1.22
ORD-106054,2024-06-09,2024-06-12,Standard Class,CUST-2328,Home Office,North,Leeds,Office Supplies,Art,1,87.52,0.15,74.39,7.1
ORD-101508,2024-06-09,2024-06-12,Second Class,CUST-1167,Consumer,East,Cambridge,Office Supplies,Binders,4,63.13,0.1,227.27,8.84
ORD-104993,2024-06-09,2024-06-13,First Class,CUST-1371,Corporate,North,Sheffield,Office Supplies,Paper,6,41.22,0.5,123.66,-19.76
ORD-102648,2024-06-09,2024-06-14,Standard Class,CUST-2271,Corporate,East,Cambridge,Office Supplies,Storage,2,84.13,0.0,168.26,12.25
ORD-105788,2024-06-09,2024-06-13,Standard Class,CUST-1663,Consumer,East,Norwich,Furniture,Furnishings,1,469.4,0.0,469.4,61.99
ORD-105872,2024-06-09,2024-06-13,Same Day,CUST-1375,Consumer,West,Bristol,Technology,Accessories,4,1673.64,0.0,6694.56,670.39
ORD-101151,2024-06-10,2024-06-13,Standard Class,CUST-2085,Consumer,Central,Nottingham,Office Supplies,Storage,4,98.51,0.2,315.23,55.83
ORD-105449,2024-06-10,2024-06-14,Standard Class,CUST-2340,Consumer,Central,Birmingham,Furniture,Furnishings,4,472.13,0.0,1888.52,113.18
ORD-102705,2024-06-10,2024-06-13,Standard Class,CUST-1383,Home Office,East,Cambridge,Office Supplies,Storage,4,63.14,0.0,252.56,52.58
ORD-104748,2024-06-10,2024-06-13,First Class,CUST-2326,Home Office,North,Leeds,Office Supplies,Paper,6,109.29,0.5,327.87,5.31
ORD-102639,2024-06-10,2024-06-12,Second Class,CUST-2311,Home Office,West,Cardiff,Office Supplies,Labels,5,30.5,0.5,76.25,0.9
ORD-105619,2024-06-10,2024-06-15,Second Class,CUST-2027,Corporate,South,Reading,Technology,Accessories,2,483.15,0.4,579.78,-124.42
ORD-103050,2024-06-10,2024-06-13,Same Day,CUST-1325,Corporate,West,Cardiff,Office Supplies,Paper,4,59.84,0.0,239.36,60.36
ORD-102317,2024-06-10,2024-06-14,Standard Class,CUST-2117,Home Office,North,Leeds,Office Supplies,Labels,6,29.02,0.0,174.12,39.74
ORD-100832,2024-06-10,2024-06-12,Same Day,CUST-1081,Corporate,West,Plymouth,Office Supplies,Paper,1,36.36,0.0,36.36,1.94
ORD-104450,2024-06-10,2024-06-16,Second Class,CUST-1761,Consumer,Central,Coventry,Furniture,Chairs,1,783.35,0.3,548.35,-117.78
ORD-104379,2024-06-10,2024-06-11,Same Day,CUST-1198,Consumer,Central,Birmingham,Office Supplies,Art,1,72.11,0.1,64.9,15.61
ORD-106223,2024-06-11,2024-06-15,First Class,CUST-1714,Consumer,West,Cardiff,Furniture,Chairs,6,594.56,0.0,3567.36,3.03
ORD-105458,2024-06-11,2024-06-14,Standard Class,CUST-1221,Corporate,East,Cambridge,Office Supplies,Storage,1,32.29,0.0,32.29,2.29
ORD-106385,2024-06-12,2024-06-15,First Class,CUST-1350,Consumer,East,Cambridge,Technology,Machines,4,335.84,0.0,1343.36,171.92
ORD-102006,2024-06-12,2024-06-15,Standard Class,CUST-2252,Consumer,West,Cardiff,Office Supplies,Art,4,67.56,0.0,270.24,36.89
ORD-102865,2024-06-12,2024-06-16,Standard Class,CUST-2354,Corporate,East,Ipswich,Technology,Phones,2,1688.7,0.0,3377.4,1012.23
ORD-103043,2024-06-12,2024-06-18,Standard Class,CUST-2456,Corporate,West,Exeter,Technology,Copiers,1,927.47,0.1,834.72,121.2
ORD-102068,2024-06-12,2024-06-14,Second Class,CUST-1240,Consumer,East,Norwich,Office Supplies,Art,2,111.35,0.3,155.89,-1.58
ORD-106372,2024-06-12,2024-06-15,Standard Class,CUST-1295,Corporate,Central,Birmingham,Furniture,Tables,5,828.06,0.1,3726.27,258.04
ORD-105188,2024-06-12,2024-06-16,Standard Class,CUST-1423,Home Office,South,Brighton,Technology,Phones,1,235.56,0.1,212.0,-8.54
ORD-102594,2024-06-12,2024-06-15,Second Class,CUST-1765,Home Office,East,Norwich,Furniture,Chairs,1,205.28,0.0,205.28,34.54
ORD-102221,2024-06-12,2024-06-15,Standard Class,CUST-1153,Corporate,West,Cardiff,Office Supplies,Storage,2,67.38,0.15,114.55,19.32
ORD-102574,2024-06-12,2024-06-19,Standard Class,CUST-1379,Consumer,South,Reading,Furniture,Tables,1,191.69,0.1,172.52,-3.51
ORD-101128,2024-06-13,2024-06-16,Standard Class,CUST-1397,Corporate,East,Norwich,Office Supplies,Labels,3,87.08,0.1,235.12,7.7
ORD-102921,2024-06-13,2024-06-18,Second Class,CUST-2367,Consumer,South,Brighton,Office Supplies,Storage,1,116.06,0.0,116.06,18.24
ORD-105664,2024-06-13,2024-06-14,Standard Class,CUST-1697,Corporate,East,Cambridge,Furniture,Bookcases,1,197.96,0.0,197.96,25.15
ORD-105650,2024-06-13,2024-06-15,Standard Class,CUST-2302,Home Office,Central,Coventry,Furniture,Chairs,1,675.87,0.0,675.87,68.03
ORD-102193,2024-06-13,2024-06-18,Second Class,CUST-1193,Consumer,North,Sheffield,Office Supplies,Paper,2,44.05,0.0,88.1,5.44
ORD-105559,2024-06-13,2024-06-16,Standard Class,CUST-1262,Corporate,East,Ipswich,Office Supplies,Binders,1,18.68,0.15,15.88,4.02
ORD-103415,2024-06-13,2024-06-15,Standard Class,CUST-2477,Consumer,East,Norwich,Technology,Accessories,2,1327.09,0.3,1857.93,-487.24
ORD-103286,2024-06-13,2024-06-16,Standard Class,CUST-1331,Consumer,Central,Nottingham,Office Supplies,Art,1,42.8,0.0,42.8,7.66
ORD-100034,2024-06-13,2024-06-17,Standard Class,CUST-1166,Home Office,Central,Coventry,Technology,Machines,2,1282.02,0.1,2307.64,-20.32
ORD-104441,2024-06-13,2024-06-16,Standard Class,CUST-2358,Home Office,West,Plymouth,Furniture,Tables,2,534.46,0.15,908.58,-102.78
ORD-102234,2024-06-14,2024-06-20,Standard Class,CUST-1614,Consumer,Central,Birmingham,Furniture,Tables,3,239.4,0.15,610.47,44.69
ORD-105740,2024-06-14,2024-06-19,First Class,CUST-1007,Corporate,East,Cambridge,Furniture,Bookcases,2,434.94,0.2,695.9,-38.26
ORD-100463,2024-06-14,2024-06-17,Standard Class,CUST-1832,Consumer,Central,Coventry,Technology,Phones,3,1620.77,0.15,4132.96,-563.69
ORD-100710,2024-06-14,2024-06-17,Second Class,CUST-2177,Consumer,East,Peterborough,Technology,Phones,2,501.69,0.2,802.7,0.71
ORD-104643,2024-06-14,2024-06-16,Standard Class,CUST-1964,Consumer,West,Bristol,Office Supplies,Paper,3,4.56,0.1,12.31,2.08
ORD-100565,2024-06-15,2024-06-17,First Class,CUST-1239,Consumer,West,Bristol,Office Supplies,Storage,1,67.62,0.0,67.62,4.27
ORD-104126,2024-06-15,2024-06-18,Standard Class,CUST-1191,Home Office,East,Norwich,Technology,Copiers,1,1190.32,0.0,1190.32,46.32
ORD-103872,2024-06-15,2024-06-19,Standard Class,CUST-1283,Consumer,South,Portsmouth,Office Supplies,Labels,2,67.36,0.5,67.36,-4.72
ORD-100073,2024-06-16,2024-06-20,Second Class,CUST-1692,Consumer,East,Cambridge,Technology,Accessories,2,653.12,0.4,783.74,-208.67
ORD-104547,2024-06-16,2024-06-19,Standard Class,CUST-1919,Corporate,South,Southampton,Office Supplies,Art,3,23.31,0.2,55.94,12.58
ORD-102311,2024-06-16,2024-06-17,Standard Class,CUST-2362,Consumer,South,Southampton,Furniture,Tables,1,863.86,0.0,863.86,-11.46
ORD-100180,2024-06-16,2024-06-19,First Class,CUST-2366,Consumer,Central,Birmingham,Furniture,Chairs,5,749.81,0.0,3749.05,361.3
ORD-102947,2024-06-16,2024-06-18,Standard Class,CUST-1242,Consumer,North,Manchester,Office Supplies,Paper,4,116.32,0.1,418.75,68.68
ORD-101667,2024-06-16,2024-06-22,First Class,CUST-2442,Consumer,North,Newcastle,Furniture,Furnishings,1,758.95,0.0,758.95,116.49
ORD-105434,2024-06-16,2024-06-19,Second Class,CUST-1503,Corporate,West,Plymouth,Office Supplies,Labels,1,64.15,0.1,57.74,13.91
ORD-102015,2024-06-16,2024-06-21,Standard Class,CUST-1132,Consumer,North,Newcastle,Office Supplies,Paper,3,29.86,0.1,80.62,21.24
ORD-102780,2024-06-16,2024-06-19,Standard Class,CUST-2241,Home Office,East,Norwich,Office Supplies,Paper,1,26.11,0.0,26.11,1.78
ORD-102328,2024-06-17,2024-06-20,Standard Class,CUST-1593,Consumer,West,Cardiff,Office Supplies,Binders,3,27.01,0.15,68.88,0.07
ORD-100332,2024-06-17,2024-06-20,Standard Class,CUST-2283,Consumer,East,Cambridge,Office Supplies,Art,3,7.46,0.15,19.02,3.22
ORD-102160,2024-06-17,2024-06-18,Standard Class,CUST-2153,Corporate,North,Newcastle,Technology,Machines,3,1398.5,0.4,2517.3,38.91
ORD-105489,2024-06-17,2024-06-22,Second Class,CUST-2088,Consumer,East,Peterborough,Office Supplies,Art,3,98.56,0.0,295.68,80.74
ORD-105461,2024-06-17,2024-06-21,Standard Class,CUST-1099,Consumer,North,Leeds,Furniture,Furnishings,4,348.02,0.1,1252.87,-128.88
ORD-100808,2024-06-17,2024-06-20,Standard Class,CUST-2066,Corporate,East,Peterborough,Furniture,Furnishings,3,392.14,0.2,941.14,-37.08
ORD-106033,2024-06-17,2024-06-20,Standard Class,CUST-1571,Corporate,North,Leeds,Office Supplies,Storage,1,72.0,0.15,61.2,2.2
ORD-103389,2024-06-18,2024-06-22,Standard Class,CUST-1736,Consumer,West,Cardiff,Office Supplies,Binders,1,104.89,0.5,52.45,0.72
ORD-100570,2024-06-18,2024-06-21,Same Day,CUST-1538,Consumer,South,Brighton,Office Supplies,Paper,1,65.25,0.1,58.73,11.8
ORD-101014,2024-06-18,2024-06-20,Standard Class,CUST-1815,Consumer,Central,Nottingham,Technology,Accessories,3,708.29,0.0,2124.87,278.28
ORD-100604,2024-06-18,2024-06-21,Second Class,CUST-2464,Consumer,Central,Coventry,Office Supplies,Labels,3,76.09,0.0,228.27,37.3
ORD-106326,2024-06-18,2024-06-23,Standard Class,CUST-2059,Consumer,West,Cardiff,Office Supplies,Labels,6,69.89,0.1,377.41,92.55
ORD-104494,2024-06-18,2024-06-20,Second Class,CUST-1563,Home Office,North,Manchester,Technology,Copiers,3,431.25,0.1,1164.38,-123.96
ORD-104291,2024-06-18,2024-06-22,Standard Class,CUST-1930,Corporate,North,Leeds,Office Supplies,Storage,1,101.04,0.15,85.88,15.45
ORD-103644,2024-06-19,2024-06-23,Standard Class,CUST-1795,Consumer,South,Reading,Furniture,Chairs,2,610.44,0.2,976.7,37.04
ORD-106431,2024-06-19,2024-06-20,Second Class,CUST-1052,Home Office,Central,Birmingham,Furniture,Bookcases,1,364.34,0.1,327.91,8.15
ORD-102048,2024-06-19,2024-06-22,First Class,CUST-2394,Consumer,West,Plymouth,Office Supplies,Binders,1,112.27,0.0,112.27,30.77
ORD-105116,2024-06-19,2024-06-23,Standard Class,CUST-1272,Home Office,East,Norwich,Office Supplies,Labels,1,51.62,0.0,51.62,11.02
ORD-105423,2024-06-19,2024-06-21,Second Class,CUST-2040,Consumer,East,Peterborough,Furniture,Furnishings,3,763.59,0.0,2290.77,167.49
ORD-105951,2024-06-19,2024-06-24,First Class,CUST-1245,Consumer,South,Portsmouth,Office Supplies,Storage,2,25.32,0.0,50.64,5.98
ORD-104348,2024-06-19,2024-06-23,Standard Class,CUST-1640,Consumer,North,Sheffield,Furniture,Bookcases,1,195.74,0.1,176.17,11.8
ORD-101489,2024-06-19,2024-06-25,Standard Class,CUST-1265,Home Office,Central,Birmingham,Technology,Machines,1,1226.75,0.15,1042.74,212.88
ORD-105522,2024-06-19,2024-06-23,Standard Class,CUST-2176,Consumer,North,Sheffield,Furniture,Chairs,6,402.21,0.15,2051.27,-241.13
ORD-103166,2024-06-19,2024-06-23,Standard Class,CUST-2341,Home Office,West,Plymouth,Technology,Phones,1,840.98,0.15,714.83,9.22
ORD-103131,2024-06-20,2024-06-24,Standard Class,CUST-1045,Home Office,South,Brighton,Furniture,Chairs,2,582.59,0.0,1165.18,144.61
ORD-100338,2024-06-20,2024-06-24,Standard Class,CUST-1196,Consumer,East,Norwich,Office Supplies,Art,2,5.46,0.2,8.74,1.55
ORD-102014,2024-06-20,2024-06-27,Same Day,CUST-1825,Consumer,East,Norwich,Office Supplies,Labels,2,12.49,0.2,19.98,0.95
ORD-104900,2024-06-20,2024-06-23,Standard Class,CUST-2108,Consumer,East,Norwich,Office Supplies,Storage,1,98.37,0.0,98.37,28.31
ORD-104999,2024-06-20,2024-06-25,Standard Class,CUST-2086,Consumer,East,Cambridge,Furniture,Furnishings,3,459.54,0.0,1378.62,221.8
ORD-102273,2024-06-20,2024-06-21,Standard Class,CUST-1760,Consumer,South,Portsmouth,Office Supplies,Labels,3,113.51,0.15,289.45,46.44
ORD-105916,2024-06-20,2024-06-21,Standard Class,CUST-1728,Consumer,South,Reading,Office Supplies,Storage,4,92.89,0.0,371.56,19.85
ORD-103171,2024-06-20,2024-06-22,Second Class,CUST-1967,Home Office,East,Cambridge,Office Supplies,Binders,3,118.8,0.0,356.4,25.78
ORD-103214,2024-06-21,2024-06-23,Standard Class,CUST-2320,Consumer,Central,Birmingham,Office Supplies,Labels,2,87.53,0.1,157.55,31.44
ORD-106201,2024-06-21,2024-06-25,Standard Class,CUST-1539,Home Office,Central,Leicester,Office Supplies,Storage,2,78.7,0.1,141.66,29.59
ORD-104780,2024-06-21,2024-06-26,Standard Class,CUST-2321,Consumer,South,Southampton,Furniture,Bookcases,1,652.89,0.2,522.31,-42.01
ORD-105571,2024-06-21,2024-06-25,Standard Class,CUST-1876,Corporate,West,Plymouth,Office Supplies,Paper,2,34.61,0.15,58.84,5.43
ORD-101281,2024-06-21,2024-06-25,Standard Class,CUST-1462,Corporate,Central,Birmingham,Furniture,Bookcases,1,455.66,0.1,410.09,13.64
ORD-105893,2024-06-21,2024-06-25,Same Day,CUST-2244,Consumer,West,Bristol,Office Supplies,Binders,2,66.04,0.0,132.08,20.04
ORD-105869,2024-06-21,2024-06-22,Second Class,CUST-1632,Home Office,North,Manchester,Office Supplies,Labels,4,39.61,0.0,158.44,16.14
ORD-102935,2024-06-21,2024-06-26,Standard Class,CUST-2484,Consumer,East,Norwich,Office Supplies,Binders,1,40.34,0.0,40.34,4.68
ORD-105718,2024-06-21,2024-06-24,Standard Class,CUST-1727,Corporate,Central,Leicester,Furniture,Chairs,1,423.6,0.0,423.6,-12.48
ORD-102592,2024-06-22,2024-06-26,Standard Class,CUST-1759,Corporate,East,Ipswich,Technology,Phones,3,847.14,0.15,2160.21,267.03
ORD-105752,2024-06-22,2024-06-28,Same Day,CUST-1888,Consumer,North,Leeds,Furniture,Bookcases,5,611.79,0.3,2141.26,-346.44
ORD-106497,2024-06-22,2024-06-24,Second Class,CUST-2393,Home Office,Central,Nottingham,Office Supplies,Storage,1,61.41,0.3,42.99,-0.27
ORD-103070,2024-06-22,2024-06-27,Standard Class,CUST-1078,Corporate,North,Sheffield,Office Supplies,Art,1,37.54,0.2,30.03,0.66
ORD-105924,2024-06-22,2024-06-27,Standard Class,CUST-1921,Consumer,East,Ipswich,Office Supplies,Paper,3,38.85,0.3,81.58,4.91
ORD-105436,2024-06-22,2024-06-26,Standard Class,CUST-2086,Consumer,Central,Leicester,Office Supplies,Labels,3,111.46,0.0,334.38,82.89
ORD-102154,2024-06-22,2024-06-25,First Class,CUST-1494,Consumer,West,Bristol,Furniture,Chairs,2,137.67,0.15,234.04,-9.88
ORD-101005,2024-06-22,2024-06-26,Standard Class,CUST-1920,Corporate,South,Reading,Office Supplies,Storage,2,108.47,0.15,184.4,36.72
ORD-106212,2024-06-22,2024-06-24,Second Class,CUST-1396,Home Office,North,Newcastle,Office Supplies,Art,2,50.57,0.0,101.14,10.51
ORD-104345,2024-06-22,2024-06-25,Second Class,CUST-1863,Home Office,East,Norwich,Office Supplies,Labels,3,37.73,0.15,96.21,20.19
ORD-100437,2024-06-22,2024-06-25,Second Class,CUST-2272,Consumer,East,Ipswich,Furniture,Chairs,1,665.41,0.1,598.87,17.56
ORD-102003,2024-06-22,2024-06-27,First Class,CUST-2434,Consumer,South,Brighton,Furniture,Furnishings,4,442.18,0.0,1768.72,278.07
ORD-103884,2024-06-23,2024-06-27,Standard Class,CUST-1140,Consumer,South,Southampton,Technology,Phones,3,473.28,0.15,1206.86,6.81
ORD-104782,2024-06-23,2024-06-27,First Class,CUST-2399,Corporate,East,Peterborough,Furniture,Bookcases,5,731.3,0.4,2193.9,-402.21
ORD-102386,2024-06-24,2024-06-29,Second Class,CUST-1684,Consumer,East,Ipswich,Office Supplies,Labels,4,35.52,0.0,142.08,39.52
ORD-102500,2024-06-24,2024-06-25,Second Class,CUST-1366,Consumer,West,Plymouth,Office Supplies,Art,2,16.47,0.0,32.94,9.37
ORD-103059,2024-06-25,2024-06-26,Standard Class,CUST-1823,Corporate,Central,Leicester,Office Supplies,Labels,2,102.73,0.15,174.64,33.98
ORD-106348,2024-06-25,2024-06-28,Same Day,CUST-1428,Home Office,North,Newcastle,Office Supplies,Storage,1,39.85,0.0,39.85,13.5
ORD-104604,2024-06-25,2024-06-27,Standard Class,CUST-1403,Consumer,North,Newcastle,Office Supplies,Binders,3,16.52,0.4,29.74,-3.12
ORD-101796,2024-06-25,2024-07-02,Standard Class,CUST-1900,Corporate,East,Ipswich,Furniture,Tables,3,775.24,0.1,2093.15,1.25
ORD-106263,2024-06-25,2024-06-27,First Class,CUST-1270,Consumer,West,Cardiff,Office Supplies,Binders,1,83.34,0.1,75.01,19.83
ORD-105659,2024-06-26,2024-06-30,Standard Class,CUST-1071,Corporate,North,Sheffield,Office Supplies,Storage,5,107.02,0.0,535.1,112.3
ORD-104969,2024-06-26,2024-06-30,Standard Class,CUST-1055,Corporate,West,Exeter,Office Supplies,Paper,2,8.43,0.0,16.86,3.87
ORD-106464,2024-06-26,2024-06-30,Second Class,CUST-2201,Home Office,North,Newcastle,Technology,Copiers,4,1507.8,0.0,6031.2,655.88
ORD-105879,2024-06-26,2024-06-30,Standard Class,CUST-1202,Consumer,North,Newcastle,Technology,Machines,4,1161.79,0.2,3717.73,24.68
ORD-100968,2024-06-26,2024-06-28,Standard Class,CUST-2221,Consumer,South,Portsmouth,Technology,Accessories,3,1782.44,0.2,4277.86,-434.74
ORD-105421,2024-06-26,2024-06-30,Second Class,CUST-1137,Consumer,West,Exeter,Office Supplies,Art,5,27.91,0.1,125.6,18.69
ORD-100064,2024-06-27,2024-07-01,Standard Class,CUST-2384,Corporate,North,Manchester,Technology,Phones,1,402.51,0.1,362.26,83.4
ORD-104233,2024-06-27,2024-06-30,Standard Class,CUST-2125,Home Office,Central,Birmingham,Office Supplies,Binders,3,112.42,0.0,337.26,48.8
ORD-106024,2024-06-27,2024-06-28,Standard Class,CUST-1373,Consumer,East,Ipswich,Furniture,Tables,1,347.64,0.2,278.11,-5.88
ORD-106064,2024-06-27,2024-07-03,Standard Class,CUST-1811,Corporate,East,Peterborough,Technology,Copiers,1,518.94,0.0,518.94,5.53
ORD-103919,2024-06-27,2024-07-03,Standard Class,CUST-1802,Corporate,North,Sheffield,Office Supplies,Storage,4,118.76,0.2,380.03,58.11
ORD-102297,2024-06-27,2024-07-02,Standard Class,CUST-1413,Home Office,North,Manchester,Office Supplies,Labels,1,36.64,0.15,31.14,0.48
ORD-101587,2024-06-27,2024-06-30,Standard Class,CUST-1701,Consumer,East,Norwich,Office Supplies,Paper,6,16.87,0.0,101.22,32.13
ORD-101516,2024-06-27,2024-06-29,Standard Class,CUST-1522,Consumer,East,Cambridge,Furniture,Bookcases,1,172.16,0.0,172.16,8.4
ORD-103749,2024-06-27,2024-07-02,Standard Class,CUST-2158,Home Office,West,Bristol,Office Supplies,Labels,2,67.16,0.1,120.89,17.67
ORD-102578,2024-06-27,2024-07-01,Standard Class,CUST-1346,Consumer,Central,Birmingham,Technology,Copiers,3,1374.58,0.3,2886.62,50.62
ORD-104402,2024-06-27,2024-07-01,First Class,CUST-2348,Home Office,South,Reading,Office Supplies,Art,4,19.64,0.0,78.56,6.89
ORD-100847,2024-06-28,2024-07-02,Standard Class,CUST-2489,Home Office,East,Peterborough,Office Supplies,Labels,1,79.2,0.0,79.2,25.11
ORD-106314,2024-06-28,2024-06-30,Second Class,CUST-1065,Corporate,Central,Coventry,Technology,Phones,1,527.05,0.1,474.34,2.77
ORD-105573,2024-06-28,2024-07-02,Standard Class,CUST-1135,Consumer,North,Leeds,Furniture,Bookcases,3,836.34,0.3,1756.31,-363.05
ORD-100285,2024-06-28,2024-07-02,First Class,CUST-1139,Consumer,North,Sheffield,Furniture,Chairs,1,80.98,0.1,72.88,-4.04
ORD-102813,2024-06-28,2024-07-01,Second Class,CUST-1913,Corporate,South,Southampton,Office Supplies,Art,5,20.04,0.0,100.2,15.37
ORD-100978,2024-06-28,2024-06-30,Standard Class,CUST-2105,Corporate,East,Cambridge,Technology,Copiers,2,718.8,0.0,1437.6,215.96
ORD-102195,2024-06-28,2024-07-02,First Class,CUST-1026,Corporate,West,Bristol,Office Supplies,Binders,2,90.26,0.0,180.52,56.48
ORD-103302,2024-06-28,2024-07-03,First Class,CUST-1286,Corporate,North,Newcastle,Office Supplies,Labels,3,77.25,0.1,208.58,43.09
ORD-105527,2024-06-29,2024-07-02,First Class,CUST-1608,Corporate,East,Cambridge,Furniture,Furnishings,1,698.1,0.2,558.48,24.32
ORD-104071,2024-06-29,2024-07-04,Standard Class,CUST-1623,Corporate,Central,Leicester,Technology,Copiers,2,1465.34,0.3,2051.48,-45.21
ORD-104516,2024-06-29,2024-07-01,Same Day,CUST-1134,Home Office,North,Sheffield,Office Supplies,Binders,2,16.52,0.1,29.74,4.82
